,method,graph_type,planted_k,planted_gamma,bipartite,trial,num_true_positive,num_detected,num_total,time,method_params,detected_density,actual_density
0,fraudar,B,18,0.6,True,0,18,119,596,0.0006082018216451009,,0.13348390085707668,0.6176753121998079
1,fraudar,B,18,0.6,True,1,5,102,596,0.0005635499954223632,,0.13296206056387053,0.6007702182284981
2,fraudar,B,18,0.6,True,2,5,104,596,0.000589601198832194,,0.12752916851277507,0.6005706134094151
3,fraudar,B,18,0.6,True,3,7,107,596,0.0005595207214355469,,0.1310823181466094,0.6135734072022161
4,fraudar,B,18,0.6,True,4,18,120,596,0.0005739013353983561,,0.12755822648093273,0.6177105831533477
5,fraudar,B,18,0.6,True,5,4,102,596,0.000564714272816976,,0.13195069458031697,0.6102841677943166
6,fraudar,B,18,0.6,True,6,6,102,596,0.0005638360977172852,,0.1308936560743375,0.6303501945525292
7,fraudar,B,18,0.6,True,7,18,365,596,0.0005660971005757649,,0.05355334695187996,0.6096491228070176
8,fraudar,B,18,0.6,True,8,18,360,596,0.000564110279083252,,0.053834126145172655,0.6259798432250839
9,fraudar,B,18,0.6,True,9,18,358,596,0.000562437375386556,,0.05379831383957727,0.6
0,fraudar,B,19,0.6,True,0,19,119,596,0.0005663673082987468,,0.14037197840882423,0.6418056918547596
1,fraudar,B,19,0.6,True,1,7,102,596,0.0005652785301208496,,0.1324330545538249,0.6010362694300518
2,fraudar,B,19,0.6,True,2,19,122,596,0.000564734141031901,,0.13189382478338604,0.6199376947040498
3,fraudar,B,19,0.6,True,3,19,362,596,0.0005672812461853027,,0.05321975757880846,0.6348314606741573
4,fraudar,B,19,0.6,True,4,19,359,596,0.0005643328030904134,,0.054014061177163473,0.6361655773420479
5,fraudar,B,19,0.6,True,5,19,372,596,0.0005628784497578939,,0.052230827222260294,0.6002490660024906
6,fraudar,B,19,0.6,True,6,19,374,596,0.0005775690078735352,,0.05262566713865592,0.6009280742459396
7,fraudar,B,19,0.6,True,7,19,357,596,0.0005632003148396809,,0.054172875477446765,0.6201298701298701
8,fraudar,B,19,0.6,True,8,19,124,596,0.0005716363588968913,,0.12512136877738997,0.6185286103542235
9,fraudar,B,19,0.6,True,9,19,368,596,0.0005634824434916178,,0.053227869943979836,0.6207276736493936
0,fraudar,B,20,0.6,True,0,20,125,596,0.0006559491157531738,,0.12903641803363253,0.6302816901408451
1,fraudar,B,20,0.6,True,1,20,352,596,0.0005679686864217122,,0.05595321529924055,0.6202307009760426
2,fraudar,B,20,0.6,True,2,20,366,596,0.0009357492129007975,,0.054947807634363584,0.6157323688969258
3,fraudar,B,20,0.6,True,3,20,366,596,0.0005642652511596679,,0.053057169223588975,0.6243093922651933
4,fraudar,B,20,0.6,True,4,20,357,596,0.0005721012751261393,,0.05532353622365502,0.6077621800165153
5,fraudar,B,20,0.6,True,5,20,121,596,0.0005635142326354981,,0.12692318393011157,0.6059602649006622
6,fraudar,B,20,0.6,True,6,20,349,596,0.00065611998240153,,0.05659224187284346,0.6341463414634146
7,fraudar,B,20,0.6,True,7,20,121,596,0.0005649646123250325,,0.12448837533064179,0.6350710900473934
8,fraudar,B,20,0.6,True,8,20,123,596,0.0005712350209554037,,0.13144780787785612,0.6242578456318915
9,fraudar,B,20,0.6,True,9,20,115,596,0.0005656520525614421,,0.1365015166835187,0.6048218029350105
0,fraudar,B,21,0.6,True,0,21,118,596,0.0005773305892944336,,0.12802748676354625,0.6195918367346939
1,fraudar,B,21,0.6,True,1,21,123,596,0.0005771120389302572,,0.12583156023593417,0.6039963669391463
2,fraudar,B,21,0.6,True,2,21,118,596,0.0006626685460408529,,0.13323438748715608,0.6157595450852965
3,fraudar,B,21,0.6,True,3,21,122,596,0.0005681633949279786,,0.13523868117117369,0.6164043082021541
4,fraudar,B,21,0.6,True,4,21,371,596,0.000571600596110026,,0.05477581106771995,0.6180014174344437
5,fraudar,B,21,0.6,True,5,21,361,596,0.000570368766784668,,0.05430602067825858,0.649546827794562
6,fraudar,B,21,0.6,True,6,21,365,596,0.0005656997362772624,,0.05399510192575365,0.6137463697967086
7,fraudar,B,21,0.6,True,7,21,364,596,0.0005674322446187337,,0.05322164948453608,0.6195402298850575
8,fraudar,B,21,0.6,True,8,21,118,596,0.0005748987197875977,,0.13956703335490322,0.6464309539693128
9,fraudar,B,21,0.6,True,9,21,367,596,0.0005673487981160481,,0.054355919583023084,0.6382623224728488
0,fraudar,B,22,0.6,True,0,22,121,596,0.0006522814432779948,,0.13435554468096675,0.6265723270440252
1,fraudar,B,22,0.6,True,1,22,125,596,0.000613868236541748,,0.1270061163678185,0.6268545994065282
2,fraudar,B,22,0.6,True,2,22,122,596,0.000720218817392985,,0.12609029568270338,0.6434042553191489
3,fraudar,B,22,0.6,True,3,22,117,596,0.0007098674774169922,,0.1347221805301234,0.6140819964349377
4,fraudar,B,22,0.6,True,4,22,371,596,0.0007253845532735188,,0.05326996712501866,0.6356877323420075
5,fraudar,B,22,0.6,True,5,22,344,596,0.000957961877187093,,0.056424012945752076,0.6227197346600332
6,fraudar,B,22,0.6,True,6,22,121,596,0.000789483388264974,,0.14200361261636793,0.6163601775523145
7,fraudar,B,22,0.6,True,7,22,365,596,0.0006817698478698731,,0.05484827532130561,0.6094202898550725
8,fraudar,B,22,0.6,True,8,22,120,596,0.0006242990493774414,,0.13409525923049184,0.6282622533418205
9,fraudar,B,22,0.6,True,9,22,121,596,0.001148533821105957,,0.12800982800982802,0.6003490401396161
0,fraudar,B,23,0.6,True,0,23,117,596,0.0007320165634155274,,0.1457257601835915,0.6230677764565993
1,fraudar,B,23,0.6,True,1,23,123,596,0.000584717591603597,,0.13026301547786556,0.6
2,fraudar,B,23,0.6,True,2,23,364,596,0.0006594459215799967,,0.05422251601383854,0.6377459749552773
3,fraudar,B,23,0.6,True,3,23,125,596,0.0005706151326497396,,0.13274450891007045,0.6419180201082754
4,fraudar,B,23,0.6,True,4,23,119,596,0.0005715648333231608,,0.13714552729184312,0.647887323943662
5,fraudar,B,23,0.6,True,5,23,337,596,0.0007690469423929851,,0.05992863719096976,0.6183510638297872
6,fraudar,B,23,0.6,True,6,23,126,596,0.0006440202395121257,,0.13933746892031043,0.6077275703994761
7,fraudar,B,23,0.6,True,7,23,124,596,0.0005798975626627605,,0.12551842239049582,0.6439393939393939
8,fraudar,B,23,0.6,True,8,23,123,596,0.0005713820457458497,,0.1300407161581795,0.6158333333333333
9,fraudar,B,23,0.6,True,9,23,354,596,0.0005747516949971517,,0.0564932268568536,0.6136690647482015
0,fraudar,B,24,0.6,True,0,24,126,596,0.0005849679311116536,,0.12996076093975065,0.6099744245524297
1,fraudar,B,24,0.6,True,1,24,121,596,0.0005781451861063639,,0.13687028740028412,0.6485804416403785
2,fraudar,B,24,0.6,True,2,24,118,596,0.0005850831667582195,,0.14018920908421711,0.6381418092909535
3,fraudar,B,24,0.6,True,3,24,121,596,0.0005718469619750977,,0.13683221402316004,0.6216389244558259
4,fraudar,B,24,0.6,True,4,24,129,596,0.0005732973416646322,,0.1252435429884598,0.615814696485623
5,fraudar,B,24,0.6,True,5,24,124,596,0.0005791544914245606,,0.13424919797164442,0.6216364634816035
6,fraudar,B,24,0.6,True,6,24,121,596,0.0005741635958353678,,0.13576453464866176,0.631214600377596
7,fraudar,B,24,0.6,True,7,24,120,596,0.0006177147229512532,,0.14284508943638205,0.6289940828402367
8,fraudar,B,24,0.6,True,8,24,127,596,0.0005868673324584961,,0.13727760022145608,0.6521489971346704
9,fraudar,B,24,0.6,True,9,24,356,596,0.0005696972211201985,,0.056635543790720784,0.6145662847790507
0,fraudar,B,25,0.6,True,0,25,128,596,0.0005797624588012695,,0.12678957406230135,0.6398891966759003
1,fraudar,B,25,0.6,True,1,25,123,596,0.0005770643552144368,,0.13439020477998181,0.6166564605021433
2,fraudar,B,25,0.6,True,2,25,125,596,0.0005766987800598144,,0.12952355097054433,0.6068133427963094
3,fraudar,B,25,0.6,True,3,25,125,596,0.0005788485209147136,,0.1360843799271462,0.6456953642384106
4,fraudar,B,25,0.6,True,4,25,123,596,0.0005761822064717611,,0.13917808219178082,0.6479902557856273
5,fraudar,B,25,0.6,True,5,25,124,596,0.001001914342244466,,0.13818161949513713,0.6168478260869565
6,fraudar,B,25,0.6,True,6,25,121,596,0.0005864938100179037,,0.14298683613254654,0.6425260718424102
7,fraudar,B,25,0.6,True,7,25,123,596,0.0005711515744527181,,0.1319221841494418,0.6056527590847914
8,fraudar,B,25,0.6,True,8,25,124,596,0.0005732814470926921,,0.1332665872929971,0.6223674655047204
9,fraudar,B,25,0.6,True,9,25,129,596,0.0005775332450866699,,0.12588696471989283,0.6053783614759225
0,fraudar,B,26,0.6,True,0,26,122,596,0.0005831360816955566,,0.1361085518050088,0.6131516587677726
1,fraudar,B,26,0.6,True,1,26,122,596,0.0006726503372192383,,0.1419962024271444,0.6058091286307054
2,fraudar,B,26,0.6,True,2,26,120,596,0.0005772988001505534,,0.14538548347141558,0.6318013734812467
3,fraudar,B,26,0.6,True,3,26,130,596,0.000583350658416748,,0.12227427702420957,0.6253056234718827
4,fraudar,B,26,0.6,True,4,26,124,596,0.0005909681320190429,,0.1419425989186863,0.6225845410628019
5,fraudar,B,26,0.6,True,5,26,124,596,0.0005819837252298991,,0.1465311653116531,0.6337325349301397
6,fraudar,B,26,0.6,True,6,26,123,596,0.0005757808685302734,,0.13302825097873242,0.6295099623047927
7,fraudar,B,26,0.6,True,7,26,122,596,0.0005908886591593425,,0.14402804398264904,0.6408481176979662
8,fraudar,B,26,0.6,True,8,26,132,596,0.0005776524543762207,,0.1275872505878792,0.6190187764990914
9,fraudar,B,26,0.6,True,9,26,124,596,0.0005777319272359212,,0.14204352483214464,0.6135151155898044
0,fraudar,B,27,0.6,True,0,27,127,596,0.0005871812502543131,,0.13359910544994896,0.6123885499765368
1,fraudar,B,27,0.6,True,1,27,123,596,0.0005875507990519206,,0.15193450415951407,0.6140602582496413
2,fraudar,B,27,0.6,True,2,27,122,596,0.0005859494209289551,,0.13985578668880014,0.6384915474642393
3,fraudar,B,27,0.6,True,3,27,122,596,0.0005855719248453776,,0.14296208841663388,0.6192570869990225
4,fraudar,B,27,0.6,True,4,27,133,596,0.0006115516026814779,,0.1250387541437123,0.6286243059839605
5,fraudar,B,27,0.6,True,5,27,119,596,0.0005884687105814616,,0.15030981951998268,0.6567685589519651
6,fraudar,B,27,0.6,True,6,27,131,596,0.0005843520164489746,,0.13772729465103942,0.6108747044917258
7,fraudar,B,27,0.6,True,7,27,125,596,0.0005886514981587727,,0.1237327856334097,0.6510973550928532
8,fraudar,B,27,0.6,True,8,27,122,596,0.0005902687708536784,,0.1513449519561686,0.6420426375805652
9,fraudar,B,27,0.6,True,9,27,120,596,0.0005725979804992676,,0.1397444202343796,0.6153289949385394
0,fraudar,B,28,0.6,True,0,28,131,596,0.0005903999010721842,,0.1342923320736316,0.6450617283950617
1,fraudar,B,28,0.6,True,1,28,122,596,0.0005843639373779297,,0.1379559809677509,0.616421568627451
2,fraudar,B,28,0.6,True,2,28,121,596,0.0005997021993001302,,0.15222642302037387,0.6330553449583017
3,fraudar,B,28,0.6,True,3,28,127,596,0.0006005962689717611,,0.1449148418491484,0.6216216216216216
4,fraudar,B,28,0.6,True,4,28,119,596,0.0006075302759806315,,0.14972381559379647,0.6351056081573198
5,fraudar,B,28,0.6,True,5,28,117,596,0.0005884488423665364,,0.14856265699134802,0.6329896907216495
6,fraudar,B,28,0.6,True,6,28,123,596,0.0005807002385457356,,0.14312861470669236,0.6158696794534945
7,fraudar,B,28,0.6,True,7,28,127,596,0.0005873322486877441,,0.13757659616525006,0.6204176334106729
8,fraudar,B,28,0.6,True,8,28,121,596,0.0005908489227294921,,0.14860786732096465,0.6321265085310029
9,fraudar,B,28,0.6,True,9,28,130,596,0.0005896170934041341,,0.13359547561834026,0.6104815864022662
0,fraudar,B,29,0.6,True,0,29,122,596,0.0005889534950256348,,0.1528007595280076,0.6156552330694811
1,fraudar,B,29,0.6,True,1,29,124,596,0.0005932331085205078,,0.14089804874226158,0.6265700483091787
2,fraudar,B,29,0.6,True,2,29,121,596,0.0005973339080810547,,0.16129730314587898,0.6300302899177845
3,fraudar,B,29,0.6,True,3,29,120,596,0.0006259322166442871,,0.15103917503853717,0.627412367073651
4,fraudar,B,29,0.6,True,4,29,131,596,0.0005930185317993164,,0.13794345831431798,0.6337960746768789
5,fraudar,B,29,0.6,True,5,29,96,596,0.0006046136220296224,,0.1941313798100145,0.6269284712482468
6,fraudar,B,29,0.6,True,6,29,130,596,0.0006109277407328287,,0.13510593896540718,0.6188561215370867
7,fraudar,B,29,0.6,True,7,29,126,596,0.0005954027175903321,,0.13743676222596965,0.6190243902439024
8,fraudar,B,29,0.6,True,8,29,129,596,0.0005904833475748698,,0.13829273008507348,0.6055427251732102
9,fraudar,B,29,0.6,True,9,29,122,596,0.0006024320920308431,,0.15260276802313572,0.6312964492155244
0,fraudar,B,30,0.6,True,0,30,96,596,0.0006178816159566244,,0.20661417322834646,0.6454607977991746
1,fraudar,B,30,0.6,True,1,30,118,596,0.0005950530370076498,,0.15051763856893058,0.6329979879275653
2,fraudar,B,30,0.6,True,2,30,114,596,0.0005926370620727539,,0.1551675672299091,0.6428571428571429
3,fraudar,B,30,0.6,True,3,30,128,596,0.0005893349647521972,,0.13208041728919295,0.6209183673469387
4,fraudar,B,30,0.6,True,4,30,128,596,0.0010767340660095214,,0.13263826382638264,0.6416298478154149
5,fraudar,B,30,0.6,True,5,30,128,596,0.0005823016166687012,,0.13038286628896623,0.6333161423414131
6,fraudar,B,30,0.6,True,6,30,126,596,0.0006003499031066895,,0.15077460178922103,0.6261792452830188
7,fraudar,B,30,0.6,True,7,30,118,596,0.0005858858426411946,,0.15408704729318293,0.6386554621848739
8,fraudar,B,30,0.6,True,8,30,96,596,0.0005971511205037435,,0.18770160467110367,0.6054097056483692
9,fraudar,B,30,0.6,True,9,30,128,596,0.0005927522977193197,,0.1426658920407184,0.6179664363277394
0,fraudar,B,31,0.6,True,0,31,112,596,0.0006000161170959473,,0.1613194899136345,0.6316031235645384
1,fraudar,B,31,0.6,True,1,31,112,596,0.0006032347679138184,,0.1671788760662318,0.6263261296660118
2,fraudar,B,31,0.6,True,2,31,134,596,0.0005971868832906087,,0.13205116816203252,0.6170302013422819
3,fraudar,B,31,0.6,True,3,31,124,596,0.0006138165791829427,,0.1556702536884647,0.6279896574014221
4,fraudar,B,31,0.6,True,4,31,120,596,0.0005897204081217448,,0.15189187647914232,0.620323325635104
5,fraudar,B,31,0.6,True,5,31,125,596,0.0006055633227030436,,0.1516132269556927,0.6297681376215407
6,fraudar,B,31,0.6,True,6,31,110,596,0.00059736967086792,,0.1704625649579778,0.6272927366104182
7,fraudar,B,31,0.6,True,7,31,117,596,0.0006064812342325847,,0.16959927347031445,0.6243622448979592
8,fraudar,B,31,0.6,True,8,31,110,596,0.0006013671557108561,,0.16848203939745077,0.626627467450651
9,fraudar,B,31,0.6,True,9,31,124,596,0.0006091038386027019,,0.14990780732994874,0.6414035087719299
0,fraudar,B,32,0.6,True,0,32,114,596,0.0006427168846130371,,0.1656773635070797,0.6292569659442725
1,fraudar,B,32,0.6,True,1,32,115,596,0.000719300905863444,,0.17121427248595592,0.6198680351906158
2,fraudar,B,32,0.6,True,2,32,101,596,0.00063935120900472,,0.1966127184187912,0.6322485207100592
3,fraudar,B,32,0.6,True,3,32,122,596,0.0006153146425882975,,0.1690147957380195,0.6220664431575739
4,fraudar,B,32,0.6,True,4,32,127,596,0.0006904006004333496,,0.1436208815133775,0.6443697478991597
5,fraudar,B,32,0.6,True,5,32,132,596,0.00060348113377889,,0.136491568316738,0.6536725482150184
6,fraudar,B,32,0.6,True,6,32,114,596,0.0005980690320332845,,0.17396838553075603,0.6314884840151255
7,fraudar,B,32,0.6,True,7,32,102,596,0.0006059805552164713,,0.18167191075514874,0.6345195729537366
8,fraudar,B,32,0.6,True,8,32,118,596,0.0006117979685465495,,0.15720005522573519,0.6186412865113227
9,fraudar,B,32,0.6,True,9,32,113,596,0.0005905508995056152,,0.15669264014637685,0.6066666666666667
0,fraudar,B,33,0.6,True,0,33,126,596,0.0010381102561950683,,0.14990904786823153,0.6265178864456843
1,fraudar,B,33,0.6,True,1,33,121,596,0.000606381893157959,,0.14855422981833816,0.6282631395753567
2,fraudar,B,33,0.6,True,2,33,125,596,0.0006050825119018555,,0.1424340191463479,0.6214376860910251
3,fraudar,B,33,0.6,True,3,33,130,596,0.0005989829699198405,,0.13976620924998184,0.62013256006628
4,fraudar,B,33,0.6,True,4,33,102,596,0.0006042559941609701,,0.1838742508198575,0.6301369863013698
5,fraudar,B,33,0.6,True,5,33,124,596,0.0006055196126302083,,0.14865528199033767,0.6110471806674338
6,fraudar,B,33,0.6,True,6,33,121,596,0.0005993962287902832,,0.15104752719284145,0.6157423971377459
7,fraudar,B,33,0.6,True,7,33,106,596,0.0005961497624715169,,0.174845084575448,0.6530898876404494
8,fraudar,B,33,0.6,True,8,33,123,596,0.0006033857663472493,,0.15459636149291323,0.6316956039896564
9,fraudar,B,33,0.6,True,9,33,121,596,0.0006495316823323568,,0.15417188207408986,0.6317843206810926
0,fraudar,B,34,0.6,True,0,34,120,596,0.000608515739440918,,0.1592140350877193,0.6245625198854597
1,fraudar,B,34,0.6,True,1,34,109,596,0.0006104191144307454,,0.1823489782169324,0.6356544351343543
2,fraudar,B,34,0.6,True,2,34,113,596,0.0006031672159830729,,0.16371983373658416,0.615639985245297
3,fraudar,B,34,0.6,True,3,34,121,596,0.0006043314933776855,,0.1552734915104253,0.6188170183327568
4,fraudar,B,34,0.6,True,4,34,114,596,0.0006079832712809245,,0.1620004340681487,0.6461232604373758
5,fraudar,B,34,0.6,True,5,34,36,596,0.0007055838902791341,,0.6296397379912664,0.657010428736964
6,fraudar,B,34,0.6,True,6,34,91,596,0.0006245652834574382,,0.21783126509536105,0.6300459887583035
7,fraudar,B,34,0.6,True,7,34,112,596,0.0006042997042338054,,0.17278855846774194,0.6066914498141264
8,fraudar,B,34,0.6,True,8,34,35,596,0.0006133516629536947,,0.6136942675159236,0.625533311453889
9,fraudar,B,34,0.6,True,9,34,35,596,0.0007248997688293457,,0.6213093709884467,0.6342592592592593
0,fraudar,B,2,0.4,True,0,0,105,596,0.0005506475766499838,,0.1271359964260452,0.4444444444444444
1,fraudar,B,2,0.4,True,1,0,105,596,0.0005491852760314941,,0.1271359964260452,0.4
2,fraudar,B,2,0.4,True,2,0,105,596,0.0006423036257425945,,0.1271359964260452,0.5
3,fraudar,B,2,0.4,True,3,0,105,596,0.0005965193112691243,,0.1271359964260452,0.4444444444444444
4,fraudar,B,2,0.4,True,4,0,105,596,0.0009917378425598144,,0.1271359964260452,0.6666666666666666
5,fraudar,B,2,0.4,True,5,0,105,596,0.0005483349164326985,,0.1271359964260452,0.4
6,fraudar,B,2,0.4,True,6,1,104,596,0.000637193520863851,,0.12809480676328502,0.4444444444444444
7,fraudar,B,2,0.4,True,7,0,105,596,0.0005500674247741699,,0.1271359964260452,0.46153846153846156
8,fraudar,B,2,0.4,True,8,0,105,596,0.0005435705184936524,,0.1271359964260452,0.4
9,fraudar,B,2,0.4,True,9,1,104,596,0.0005501985549926757,,0.1280193236714976,0.45454545454545453
0,fraudar,B,3,0.4,True,0,0,105,596,0.0005507508913675945,,0.1271359964260452,0.5
1,fraudar,B,3,0.4,True,1,1,105,596,0.000549463431040446,,0.1271359964260452,0.4444444444444444
2,fraudar,B,3,0.4,True,2,1,105,596,0.0005609472592671712,,0.12717322512192397,0.4166666666666667
3,fraudar,B,3,0.4,True,3,0,105,596,0.0006720622380574545,,0.1271359964260452,0.4375
4,fraudar,B,3,0.4,True,4,0,105,596,0.0005570014317830403,,0.1271359964260452,0.42857142857142855
5,fraudar,B,3,0.4,True,5,0,105,596,0.0005880196889241537,,0.1271359964260452,0.4444444444444444
6,fraudar,B,3,0.4,True,6,0,105,596,0.0005531986554463704,,0.1271359964260452,0.5
7,fraudar,B,3,0.4,True,7,0,105,596,0.0006157994270324707,,0.1271359964260452,0.4090909090909091
8,fraudar,B,3,0.4,True,8,2,105,596,0.0006438016891479493,,0.12728491120956034,0.4
9,fraudar,B,3,0.4,True,9,0,105,596,0.0005652983983357747,,0.1271359964260452,0.4166666666666667
0,fraudar,B,4,0.4,True,0,1,106,596,0.0005528489748636881,,0.1261346307457701,0.4074074074074074
1,fraudar,B,4,0.4,True,1,2,105,596,0.0005545814832051595,,0.1273221399054391,0.410958904109589
2,fraudar,B,4,0.4,True,2,1,103,596,0.0005505998929341634,,0.12891630089299227,0.41025641025641024
3,fraudar,B,4,0.4,True,3,0,105,596,0.0005551298459370931,,0.1271359964260452,0.4166666666666667
4,fraudar,B,4,0.4,True,4,1,105,596,0.0005467375119527181,,0.1271359964260452,0.4166666666666667
5,fraudar,B,4,0.4,True,5,0,102,596,0.0005518039067586263,,0.12897738256330948,0.41025641025641024
6,fraudar,B,4,0.4,True,6,0,105,596,0.000553584098815918,,0.1271359964260452,0.4
7,fraudar,B,4,0.4,True,7,2,105,596,0.0005542476971944173,,0.12743382599307546,0.4
8,fraudar,B,4,0.4,True,8,0,105,596,0.0005519549051920573,,0.1271359964260452,0.42857142857142855
9,fraudar,B,4,0.4,True,9,2,105,596,0.0005573511123657226,,0.12728491120956034,0.4411764705882353
0,fraudar,B,5,0.4,True,0,1,105,596,0.0005556344985961914,,0.1271359964260452,0.41935483870967744
1,fraudar,B,5,0.4,True,1,2,106,596,0.0005580822626749675,,0.12822396943199355,0.4107142857142857
2,fraudar,B,5,0.4,True,2,1,105,596,0.000549002488454183,,0.12717322512192397,0.4186046511627907
3,fraudar,B,5,0.4,True,3,1,105,596,0.0005515138308207194,,0.1273221399054391,0.4
4,fraudar,B,5,0.4,True,4,0,105,596,0.0005577842394510905,,0.1271359964260452,0.40789473684210525
5,fraudar,B,5,0.4,True,5,0,105,596,0.0007168134053548177,,0.1271359964260452,0.4166666666666667
6,fraudar,B,5,0.4,True,6,1,105,596,0.000557096799214681,,0.12721045381780277,0.4166666666666667
7,fraudar,B,5,0.4,True,7,2,105,596,0.0005516807238260905,,0.12739659729719668,0.4
8,fraudar,B,5,0.4,True,8,1,105,596,0.0005503495534261068,,0.12717322512192397,0.4166666666666667
9,fraudar,B,5,0.4,True,9,2,105,596,0.0009381492932637532,,0.12721045381780277,0.42105263157894735
0,fraudar,B,6,0.4,True,0,3,106,596,0.0005507310231526693,,0.12682448623919831,0.4
1,fraudar,B,6,0.4,True,1,0,105,596,0.000553131103515625,,0.1271359964260452,0.4583333333333333
2,fraudar,B,6,0.4,True,2,1,103,596,0.0005487283070882161,,0.12833270034181543,0.4084507042253521
3,fraudar,B,6,0.4,True,3,4,105,596,0.0005473017692565918,,0.12788057034362085,0.40229885057471265
4,fraudar,B,6,0.4,True,4,2,103,596,0.0006467660268147786,,0.12837067983289024,0.4457831325301205
5,fraudar,B,6,0.4,True,5,0,105,596,0.0005754669507344564,,0.1271359964260452,0.4
6,fraudar,B,6,0.4,True,6,3,103,596,0.0005495985349019369,,0.12913026965438662,0.42574257425742573
7,fraudar,B,6,0.4,True,7,2,107,596,0.0005476196606953939,,0.1262329561937917,0.4
8,fraudar,B,6,0.4,True,8,1,105,596,0.0005469481150309245,,0.12717322512192397,0.4
9,fraudar,B,6,0.4,True,9,1,105,596,0.0005451361338297526,,0.12721045381780277,0.4
0,fraudar,B,7,0.4,True,0,2,105,596,0.0005557179450988769,,0.1273221399054391,0.4012345679012346
1,fraudar,B,7,0.4,True,1,1,101,596,0.0005495627721150716,,0.1298336067494727,0.41262135922330095
2,fraudar,B,7,0.4,True,2,1,104,596,0.0005533178647359212,,0.1276892881407111,0.40476190476190477
3,fraudar,B,7,0.4,True,3,1,106,596,0.0005460858345031738,,0.12659293979786143,0.4270833333333333
4,fraudar,B,7,0.4,True,4,1,102,596,0.0005479494730631511,,0.12891422408812542,0.4294478527607362
5,fraudar,B,7,0.4,True,5,3,101,596,0.000546717643737793,,0.13034137957972033,0.40707964601769914
6,fraudar,B,7,0.4,True,6,3,106,596,0.0005533178647359212,,0.1275064267352185,0.4074074074074074
7,fraudar,B,7,0.4,True,7,1,105,596,0.0006382465362548828,,0.12724768251368154,0.40336134453781514
8,fraudar,B,7,0.4,True,8,3,105,596,0.0005540529886881511,,0.12750828338483303,0.41025641025641024
9,fraudar,B,7,0.4,True,9,0,105,596,0.0006957650184631348,,0.1271359964260452,0.4057971014492754
0,fraudar,B,8,0.4,True,0,2,105,596,0.0005479534467061361,,0.1273221399054391,0.40336134453781514
1,fraudar,B,8,0.4,True,1,2,105,596,0.0005476196606953939,,0.12728491120956034,0.4025974025974026
2,fraudar,B,8,0.4,True,2,2,106,596,0.0005531152089436849,,0.1268453911127433,0.40601503759398494
3,fraudar,B,8,0.4,True,3,2,105,596,0.0005519986152648926,,0.12739659729719668,0.40336134453781514
4,fraudar,B,8,0.4,True,4,3,104,596,0.0005455295244852702,,0.12841612562282953,0.4397905759162304
5,fraudar,B,8,0.4,True,5,1,105,596,0.0009625514348347981,,0.1271359964260452,0.40540540540540543
6,fraudar,B,8,0.4,True,6,0,105,596,0.0005836327870686849,,0.1271359964260452,0.43448275862068964
7,fraudar,B,8,0.4,True,7,1,104,596,0.0005593458811442057,,0.1277647769306258,0.4
8,fraudar,B,8,0.4,True,8,2,104,596,0.0005513707796732585,,0.1277744224671599,0.4268292682926829
9,fraudar,B,8,0.4,True,9,1,105,596,0.0005504171053568522,,0.1271359964260452,0.400990099009901
0,fraudar,B,9,0.4,True,0,1,104,596,0.0006218671798706055,,0.12944031771714348,0.41007194244604317
1,fraudar,B,9,0.4,True,1,5,106,596,0.0005503336588541667,,0.1274149709836186,0.4
2,fraudar,B,9,0.4,True,2,1,104,596,0.0005452593167622884,,0.12773667522270873,0.40425531914893614
3,fraudar,B,9,0.4,True,3,4,102,596,0.0005498647689819336,,0.13065827834893357,0.4100418410041841
4,fraudar,B,9,0.4,True,4,1,105,596,0.0005467017491658529,,0.12717322512192397,0.4294478527607362
5,fraudar,B,9,0.4,True,5,4,105,596,0.0005475838979085286,,0.12806671382301477,0.40131578947368424
6,fraudar,B,9,0.4,True,6,1,104,596,0.0005472779273986816,,0.12773667522270873,0.4025157232704403
7,fraudar,B,9,0.4,True,7,1,105,596,0.0005487640698750814,,0.12717322512192397,0.40086206896551724
8,fraudar,B,9,0.4,True,8,5,106,596,0.0006361007690429688,,0.1285252643948296,0.4013605442176871
9,fraudar,B,9,0.4,True,9,1,103,596,0.0005526820818583171,,0.12821876186859096,0.40437158469945356
0,fraudar,B,10,0.4,True,0,4,105,596,0.0005507508913675945,,0.12799225643125722,0.40310077519379844
1,fraudar,B,10,0.4,True,1,1,102,596,0.000640702247619629,,0.12887570773793475,0.40082644628099173
2,fraudar,B,10,0.4,True,2,1,101,596,0.000549165407816569,,0.12995078509491445,0.45893719806763283
3,fraudar,B,10,0.4,True,3,2,101,596,0.0005493005116780599,,0.12953125,0.4
4,fraudar,B,10,0.4,True,4,1,103,596,0.0005463163057963053,,0.1282581237799977,0.40239043824701193
5,fraudar,B,10,0.4,True,5,1,105,596,0.0005490819613138835,,0.1273221399054391,0.417910447761194
6,fraudar,B,10,0.4,True,6,2,102,596,0.0005510171254475911,,0.1295875534332037,0.40329218106995884
7,fraudar,B,10,0.4,True,7,3,101,596,0.000599817434946696,,0.13049761737364268,0.40404040404040403
8,fraudar,B,10,0.4,True,8,3,104,596,0.0005436857541402181,,0.1280667320902846,0.4044943820224719
9,fraudar,B,10,0.4,True,9,0,105,596,0.0005549351374308268,,0.1271359964260452,0.4021164021164021
0,fraudar,B,11,0.4,True,0,2,102,596,0.0006275177001953125,,0.1293690071141355,0.44405594405594406
